2026-07-12 19:16:48,594 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-c86031bae346481cbc162403590766e7\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 10:24:56,017 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-d70d57b5597b456e9ce434da03d5d0af\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 10:28:23,176 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-b58284cba26749e0b1277a1b1f66b22d\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 12:08:40,470 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-fbf5d5fbe2994caab66570c83b194fb1\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:40:31,697 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-5748e06d43ba456a99a9fd245839ad89\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:42:47,067 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-10d0275a8fca452f8ada7ef6eec3f81e\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:44:28,804 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-9057240cab374615bff4a4b171e856f4\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:47:08,853 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-fcf6e1634f7d404ba99c024191b539cc\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:49:47,940 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-47647bcaab8e4cc0b37976a91c141a75\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:53:19,372 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-0643e483141e47579f81a3fbb8a6ceb2\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 21:26:32,236 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-8c159d5ac33245b48ea3fe3ddb46c975\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 21:29:13,120 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-1973c9cd9f0f4ab9a5f0b7157ebcb9fe\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 22:19:49,923 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-f0f1a63adf9842e0b834d615bfdc86e0\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 22:23:46,524 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-4ad5d5704f044bb3a8c0e986d97950b7\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 22:26:25,833 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-a8be37ec1c82440293f82ca4ac0cdf97\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-17 01:13:51,187 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-2a8721497e374fa589e41c9237e6ee7e\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-17 01:36:51,016 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-fcc2ea8004aa4079add43ada9656cca5\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-17 01:39:25,858 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-140b92daa4c3476fa5a49d24c1b9ca34\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-17 01:41:26,734 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-aa67ae670ac54ddcb1a0b6666f0be675\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-17 01:44:10,682 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-cbe21184290248d48be5b50dad1f8377\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-17 01:48:45,740 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-281ef8f5fff24917aa7476d74177222e\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-17 09:40:43,187 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-d08276edcb6a4d6caebb1668c062a33b\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-17 09:44:48,516 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-355412a5bc46439b8eee0b0e8105b933\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-17 11:09:15,442 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-c98502b0e2f84c0c9eef10d527babcd3\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-17 11:13:30,592 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-535cc5589c93410f8853759352a34a42\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-19 19:18:16,368 INFO app.notify: notifier online for trial 62345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-78b8c2a33ef64ac5ac717e4b2f607c12\62345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
