2026-07-12 19:17:09,166 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-c5a19e2e92444068b308b6e77ad0e7a6\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-15 10:17:10,055 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-c65762313194442399815c63d07dc3af\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-15 10:17:24,645 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-aab8136c222e416387e1631e2e2492dc\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-15 10:17:33,918 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-6e3ffe85ae6c426c86d56a2f82452938\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-15 10:18:26,244 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-8c3ad945d9d94a1bac716bd130390d26\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-15 10:18:51,235 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-1ea50532f4be40a9b7c576f6a715d778\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-15 10:25:53,447 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-431ba2a8049044ff88abf9d309b18a89\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-15 10:26:17,789 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-2e9a690dee2e4bb2b80ae4d6d7bac71e\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-15 10:26:20,557 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-197bc6494bac49c0b565da4f4ba00816\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 10:16:28,219 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-018f22c890694534839eccbb6c2b76e3\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 10:16:32,180 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-5c605b075406469ea7337fc67160a23b\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 10:16:38,884 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-3d4a05a11aaa46c7b9eb90e0f6219909\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 10:25:08,776 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-76da438602e248e3a9b5d6ff6c96ed58\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 10:25:09,392 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-b425570d1640492e80c027a7329b2902\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 10:25:10,712 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-20fd3802a192447cb3cd9b3038ba77d3\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 10:25:11,473 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-3ae1387cd4d7447591fd948f3d30b1f6\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 10:25:12,212 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-52844e02adfd44768f66846f30354dd7\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 10:25:12,977 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-5b42d6ad5759485bb0c4a5af91c488b6\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 12:08:44,164 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-4c060032fece4834917a59e223ffbbd7\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 12:08:53,901 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-a614c965cee548279661bae9364c1472\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 12:08:55,562 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-9ea1ff14252f464594e85d96a85d96c7\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 19:49:45,321 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-f74cdaa5eab641809764112e12692a68\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 19:49:49,160 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-5ecc06ba9c094246b707e9c19e3f26c5\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 19:49:50,162 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-178bbc1001f5479cb7e2f46cb253bf09\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 19:49:51,079 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-87b13e11fb8c4928b3a84be575cbd868\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 19:49:53,939 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-baed65794f6949d9862b6d6d8863da8c\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 19:50:55,340 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-5be5a72bf60f4568bb26e63642f4e578\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:26:14,497 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-6b843282b26442dc92eaa10334e00f2c\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:26:15,224 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-d959d96ca4ad41f6ab787f4bd2a5c24e\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:26:16,550 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-869cdd7d820143c0b82e819e374320dc\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:26:17,443 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-b6484ac605a94725a852b9119ff9d8ca\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:26:18,960 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-6e831bf6e87a4365a3e84054d86be296\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:40:50,985 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-db033b6e49144e1fb860fe7dd12ce727\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:40:51,666 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-5985fd60fa3e43d58f1c4d9cd48e80bc\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:40:56,819 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-3f0d72b4d13d447cad865a87c6897836\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:40:58,381 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-734b95c2ef3e4ce19fb4eb5fbb0bb9a5\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:40:59,178 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-1839231dec6e4877823dc5d5a6ec00a0\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:41:00,187 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-02e1b2e2effd4a40a1dae4271c7af9ce\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:43:05,896 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-50673432adcb4effb8897215a65ec070\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:43:07,274 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-fcacf1b79f944f808d524ab7ed1b0337\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:43:07,991 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-c60db835a69e497b99ae7203cd1d13cb\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:43:08,810 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-8d16c5697fb4440c989b0d236540c8c8\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:43:09,786 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-1735be9b209947e99d2818adc89c85d2\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:44:50,407 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-67da8721f4ac41de854c91427bec3254\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:44:51,020 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-7999d2a2b9bd450ba83fa2c76fc31d66\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:44:51,810 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-cb1da529c51c4f1287ff18b6d702d637\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:44:52,736 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-6fbdd1537e1547d7bbd0548388421017\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:44:53,710 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-859ebb539ea045b495a3f32aabac4bda\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:44:54,963 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-bc902a9324964eb58ae450d62bcdaebc\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:47:25,959 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-84f3aaabdf0749558a95eb1c5ad2859d\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:47:27,386 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-3d85a2fa3078461f81e269bd408ede8b\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:47:28,788 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-643cb81267574edd87fe143c79e8b7ed\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:47:29,501 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-859450d809ad4191b1f3f1cf849dbb52\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:50:05,459 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-f1b5d164d8fc438aaf72cdad941afb9c\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:50:07,375 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-05c0583223bd41338c156737c76735bd\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:50:08,743 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-fd96b241a4984177896d348cefdaf3e9\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:50:10,202 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-1d2ccfb88ee54a279c13c49657190e17\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:53:40,829 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-f12ad0168a824bc2bd93040fc5e103d8\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 20:53:42,499 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-c2051b95605b4caa846d01a2ede5494a\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 21:26:50,693 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-c9acdf44bd194be9ab60a948e306d2d9\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 21:26:51,994 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-7b3d68871521462eb12c23b443be9076\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 21:26:53,249 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-e1de9db1ead84e2d948b06449258da96\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 21:26:53,884 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-8215fe9149a84524bd2ad7e7af356f54\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 21:29:31,089 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-64ec4ea6feca49b7a993f9c14d6b94b5\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 21:29:32,421 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-91140d4ccaee4f91987d77f4fd9ecf51\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
2026-07-16 21:29:32,965 INFO app.notify: notifier online for trial 32345678-1234-4234-8234-123456789abc (run_dir=C:\Users\juanl\Documents\GitHub\course-DEV-IDE-with-AGENTS-hybrid\.tmp\pytest-fixtures\case-5418595dbd354bbdafcce61beaf2a249\32345678-1234-4234-8234-123456789abc, push_targets=0, config=ok)
